Record_ID,Country,Region,State,State_Code,City,Latitude,Longitude,Year,Full_Date,Month_Number,Month_Name,Quarter,Fiscal_Year,Population,Population_Category,Urban_Population,Rural_Population,Urban_Percentage,Rural_Percentage,Density_per_km2,Density_Category,Growth_Rate,Growth_Category,Literacy_Rate,Birth_Rate,Death_Rate,Net_Rate_Change
REC000630,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2013,01-09-2013,9,September,Q3,FY2013-14,3868067,Small (<5M),4112435,6423411,39.03,60.97,423,Medium Density,2.56,High Growth,92.84,19.96,10.14,9.82
REC000631,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2004,13-07-2004,7,July,Q3,FY2004-05,8699769,Medium (5-10M),8845608,8417231,51.24,48.76,387,Low Density,0.61,Low Growth,83.8,24.61,14.56,10.05
REC000632,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2002,21-05-2002,5,May,Q2,FY2002-03,7785491,Medium (5-10M),2100883,1887893,52.67,47.33,1441,High Density,2.1,Moderate Growth,94.83,10.2,6.55,3.65
REC000633,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2022,04-10-2022,10,October,Q4,FY2022-23,14129735,Large (10-15M),8363956,6645212,55.73,44.27,338,Low Density,2.49,Moderate Growth,60.09,18.75,8.3,10.45
REC000634,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2010,07-10-2010,10,October,Q4,FY2010-11,3907469,Small (<5M),4474373,4381091,50.53,49.47,576,Medium Density,1.74,Moderate Growth,60.32,29.62,11.39,18.23
REC000635,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2010,14-07-2010,7,July,Q3,FY2010-11,385983,Small (<5M),4123692,1566265,72.47,27.53,285,Low Density,1.65,Moderate Growth,62.36,23.07,7.75,15.32
REC000636,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2017,05-10-2017,10,October,Q4,FY2017-18,15859276,Very Large (>15M),3516269,6229875,36.08,63.92,596,Medium Density,2.13,Moderate Growth,93.02,17.58,14.22,3.36
REC000637,India,North,Delhi,DL,Delhi,28.7041,77.1025,2014,24-05-2014,5,May,Q2,FY2014-15,10515990,Large (10-15M),8629521,5164213,62.56,37.44,107,Low Density,3.22,High Growth,81.17,13.4,9.39,4.01
REC000638,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2011,28-03-2011,3,March,Q1,FY2010-11,19294209,Very Large (>15M),2200166,1570506,58.35,41.65,841,Medium Density,1.28,Moderate Growth,92.47,17.17,11.14,6.03
REC000639,India,North,Delhi,DL,Delhi,28.7041,77.1025,2008,11-07-2008,7,July,Q3,FY2008-09,1165059,Small (<5M),1492570,4669308,24.22,75.78,208,Low Density,1.7,Moderate Growth,64.45,19.6,8.51,11.09
REC000640,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2009,17-11-2009,11,November,Q4,FY2009-10,8838377,Medium (5-10M),6705746,9771855,40.7,59.3,812,Medium Density,2.46,Moderate Growth,61.12,22.61,7.09,15.52
REC000641,India,North,Delhi,DL,Delhi,28.7041,77.1025,2011,05-11-2011,11,November,Q4,FY2011-12,19482181,Very Large (>15M),5885183,5716862,50.73,49.27,81,Low Density,1.06,Moderate Growth,79.01,29.66,12.98,16.68
REC000642,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2016,20-02-2016,2,February,Q1,FY2015-16,4970851,Small (<5M),7161130,2051766,77.73,22.27,722,Medium Density,3,High Growth,66.13,19.92,12.93,6.99
REC000643,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2005,03-12-2005,12,December,Q4,FY2005-06,3522108,Small (<5M),9759896,9291019,51.23,48.77,665,Medium Density,2.5,Moderate Growth,90.09,17.27,13.15,4.12
REC000644,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2006,05-09-2006,9,September,Q3,FY2006-07,4975233,Small (<5M),1440252,3166556,31.26,68.74,1181,High Density,1.56,Moderate Growth,74.71,15.08,8.3,6.78
REC000645,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2013,26-10-2013,10,October,Q4,FY2013-14,10225568,Large (10-15M),99027,2600158,3.67,96.33,684,Medium Density,2.67,High Growth,86.97,25.32,13.54,11.78
REC000646,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2012,15-10-2012,10,October,Q4,FY2012-13,5818076,Medium (5-10M),1168872,1240882,48.51,51.49,1435,High Density,1.34,Moderate Growth,78.08,19.28,8.19,11.09
REC000647,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2007,19-12-2007,12,December,Q4,FY2007-08,5545179,Medium (5-10M),8788393,4147617,67.94,32.06,277,Low Density,2.82,High Growth,78.5,24.5,8.61,15.89
REC000648,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2009,16-01-2009,1,January,Q1,FY2008-09,3396953,Small (<5M),3663719,9940768,26.93,73.07,814,Medium Density,0.71,Low Growth,83.86,15.67,7.99,7.68
REC000649,India,North,Delhi,DL,Delhi,28.7041,77.1025,2008,08-06-2008,6,June,Q2,FY2008-09,1206928,Small (<5M),8982979,3199176,73.74,26.26,96,Low Density,1.78,Moderate Growth,71.74,17.43,9.31,8.12
REC000650,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2017,13-07-2017,7,July,Q3,FY2017-18,16338007,Very Large (>15M),529919,2387369,18.16,81.84,57,Low Density,1.28,Moderate Growth,93.21,29.11,5.27,23.84
REC000651,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2001,16-08-2001,8,August,Q3,FY2001-02,262628,Small (<5M),1222476,6694767,15.44,84.56,1234,High Density,2.95,High Growth,74.01,14.67,7.51,7.16
REC000652,India,North,Delhi,DL,Delhi,28.7041,77.1025,2004,03-10-2004,10,October,Q4,FY2004-05,12744801,Large (10-15M),781082,2899395,21.22,78.78,1304,High Density,2.76,High Growth,73.93,16.37,7.55,8.82
REC000653,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2004,01-09-2004,9,September,Q3,FY2004-05,12894975,Large (10-15M),1343525,6321290,17.53,82.47,388,Low Density,3.03,High Growth,84.76,20.18,13.52,6.66
REC000654,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2005,09-02-2005,2,February,Q1,FY2004-05,12944379,Large (10-15M),6547237,5839431,52.86,47.14,276,Low Density,2.45,Moderate Growth,82.27,20.52,11.94,8.58
REC000655,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2018,09-11-2018,11,November,Q4,FY2018-19,7813412,Medium (5-10M),6133370,8821190,41.01,58.99,825,Medium Density,2.89,High Growth,94.85,11.33,7.63,3.7
REC000656,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2007,22-10-2007,10,October,Q4,FY2007-08,4377261,Small (<5M),4611809,8178638,36.06,63.94,1099,High Density,1.82,Moderate Growth,89.76,29.43,8.63,20.8
REC000657,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2015,26-02-2015,2,February,Q1,FY2014-15,11511083,Large (10-15M),7189087,2427286,74.76,25.24,1437,High Density,2.53,High Growth,69.96,16.05,14.63,1.42
REC000658,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2012,17-05-2012,5,May,Q2,FY2012-13,4821873,Small (<5M),2261829,8140071,21.74,78.26,492,Medium Density,0.59,Low Growth,63.55,11.07,10.97,0.1
REC000659,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2000,24-05-2000,5,May,Q2,FY2000-01,13092479,Large (10-15M),7208420,3942249,64.65,35.35,407,Medium Density,3.14,High Growth,63.73,15.1,11.99,3.11
REC000660,India,North,Delhi,DL,Delhi,28.7041,77.1025,2021,02-06-2021,6,June,Q2,FY2021-22,1135110,Small (<5M),421633,5656338,6.94,93.06,311,Low Density,2.55,High Growth,72.66,17.99,14.71,3.28
REC000661,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2019,09-03-2019,3,March,Q1,FY2018-19,9580218,Medium (5-10M),1273820,9094852,12.29,87.71,147,Low Density,3.1,High Growth,76.7,14.63,11.6,3.03
REC000662,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2016,24-08-2016,8,August,Q3,FY2016-17,7448129,Medium (5-10M),4224877,7901183,34.84,65.16,554,Medium Density,2.81,High Growth,82.3,13.1,9,4.1
REC000663,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2006,19-01-2006,1,January,Q1,FY2005-06,16487813,Very Large (>15M),3455582,5458594,38.77,61.23,366,Low Density,1.36,Moderate Growth,90.02,20.14,8.83,11.31
REC000664,India,North,Delhi,DL,Delhi,28.7041,77.1025,2024,13-06-2024,6,June,Q2,FY2024-25,10822941,Large (10-15M),7230862,7528902,48.99,51.01,292,Low Density,1.32,Moderate Growth,94.63,25.93,6.12,19.81
REC000665,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2012,05-04-2012,4,April,Q2,FY2012-13,15281630,Very Large (>15M),9175056,6238501,59.53,40.47,65,Low Density,2.9,High Growth,74.31,24.1,6.01,18.09
REC000666,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2003,09-01-2003,1,January,Q1,FY2002-03,17801903,Very Large (>15M),2751590,5041904,35.31,64.69,575,Medium Density,1.05,Moderate Growth,79.1,18.51,8.78,9.73
REC000667,India,North,Delhi,DL,Delhi,28.7041,77.1025,2003,13-07-2003,7,July,Q3,FY2003-04,7751349,Medium (5-10M),4873267,6714409,42.06,57.94,1194,High Density,0.83,Low Growth,81.03,12.48,9.19,3.29
REC000668,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2005,01-09-2005,9,September,Q3,FY2005-06,874726,Small (<5M),2990956,7646708,28.12,71.88,440,Medium Density,0.55,Low Growth,79.55,29.1,11.57,17.53
REC000669,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2018,25-04-2018,4,April,Q2,FY2018-19,5890445,Medium (5-10M),3934742,9862588,28.52,71.48,336,Low Density,1.4,Moderate Growth,63.16,16.73,9.61,7.12
REC000670,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2011,15-04-2011,4,April,Q2,FY2011-12,12597682,Large (10-15M),1531376,1686707,47.59,52.41,492,Medium Density,0.8,Low Growth,64.03,12.06,12.27,-0.21
REC000671,India,North,Delhi,DL,Delhi,28.7041,77.1025,2021,04-06-2021,6,June,Q2,FY2021-22,2729590,Small (<5M),8098116,3592192,69.27,30.73,513,Medium Density,2.91,High Growth,91.11,16.73,6,10.73
REC000672,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2006,04-12-2006,12,December,Q4,FY2006-07,4790148,Small (<5M),3944899,7148588,35.56,64.44,1315,High Density,1.95,Moderate Growth,83.65,23.94,8.16,15.78
REC000673,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2009,20-03-2009,3,March,Q1,FY2008-09,6260239,Medium (5-10M),4084992,5550603,42.39,57.61,640,Medium Density,1.26,Moderate Growth,83.76,15.02,14.04,0.98
REC000674,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2018,10-12-2018,12,December,Q4,FY2018-19,9112875,Medium (5-10M),5028428,1193926,80.81,19.19,461,Medium Density,2.31,Moderate Growth,88.52,13.66,5.44,8.22
REC000675,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2006,28-06-2006,6,June,Q2,FY2006-07,11308447,Large (10-15M),1213740,9295302,11.55,88.45,559,Medium Density,0.71,Low Growth,62.94,15.27,11.57,3.7
REC000676,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2002,25-07-2002,7,July,Q3,FY2002-03,18864991,Very Large (>15M),7466552,54405,99.28,0.72,1311,High Density,2.68,High Growth,74.54,21.03,10.54,10.49
REC000677,India,North,Delhi,DL,Delhi,28.7041,77.1025,2012,06-11-2012,11,November,Q4,FY2012-13,14628150,Large (10-15M),4064670,8887500,31.38,68.62,798,Medium Density,2,Moderate Growth,68.63,27.49,5.6,21.89
REC000678,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2012,27-10-2012,10,October,Q4,FY2012-13,18813589,Very Large (>15M),8023657,1496820,84.28,15.72,183,Low Density,0.52,Low Growth,83.13,12.64,6.32,6.32
REC000679,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2017,24-10-2017,10,October,Q4,FY2017-18,14644753,Large (10-15M),4472503,5747439,43.76,56.24,1356,High Density,1.46,Moderate Growth,67.52,12.88,7.87,5.01
REC000680,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2019,12-03-2019,3,March,Q1,FY2018-19,11565381,Large (10-15M),4648169,6313473,42.4,57.6,1171,High Density,2.75,High Growth,84.22,18.57,6.02,12.55
REC000681,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2007,20-07-2007,7,July,Q3,FY2007-08,2966971,Small (<5M),3616078,7423354,32.76,67.24,1151,High Density,1.06,Moderate Growth,73.58,12.51,8.7,3.81
REC000682,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2008,16-03-2008,3,March,Q1,FY2007-08,16272497,Very Large (>15M),2292346,6308810,26.65,73.35,1050,High Density,3.39,High Growth,75.38,29.58,11.7,17.88
REC000683,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2006,03-02-2006,2,February,Q1,FY2005-06,2663456,Small (<5M),9995345,4490333,69,31,1090,High Density,3.19,High Growth,88.63,27.57,12.33,15.24
REC000684,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2000,14-12-2000,12,December,Q4,FY2000-01,7264554,Medium (5-10M),8635795,6950952,55.4,44.6,891,Medium Density,2.83,High Growth,72.19,11.3,8.67,2.63
REC000685,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2002,01-10-2002,10,October,Q4,FY2002-03,4316660,Small (<5M),1538439,6360220,19.48,80.52,418,Medium Density,0.74,Low Growth,68.98,28.14,13.82,14.32
REC000686,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2012,10-04-2012,4,April,Q2,FY2012-13,6601381,Medium (5-10M),6650122,9110721,42.19,57.81,1391,High Density,1.56,Moderate Growth,89.76,15.69,13.75,1.94
REC000687,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2024,15-12-2024,12,December,Q4,FY2024-25,16666818,Very Large (>15M),8833371,6614578,57.18,42.82,1395,High Density,1.39,Moderate Growth,83.99,16.46,6.43,10.03
REC000688,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2016,07-08-2016,8,August,Q3,FY2016-17,12124815,Large (10-15M),580668,2962437,16.39,83.61,767,Medium Density,0.91,Low Growth,74.14,16.77,11.74,5.03
REC000689,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2024,04-09-2024,9,September,Q3,FY2024-25,658919,Small (<5M),9658572,7539318,56.16,43.84,617,Medium Density,3.5,High Growth,77.45,11.4,7.67,3.73
REC000690,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2023,14-07-2023,7,July,Q3,FY2023-24,12665087,Large (10-15M),9559955,6671053,58.9,41.1,1350,High Density,0.94,Low Growth,72.18,25.57,10.94,14.63
REC000691,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2000,24-01-2000,1,January,Q1,FY1999-00,16635982,Very Large (>15M),3531531,7165575,33.01,66.99,1421,High Density,1.45,Moderate Growth,79.29,13.65,8.76,4.89
REC000692,India,North,Delhi,DL,Delhi,28.7041,77.1025,2005,16-03-2005,3,March,Q1,FY2004-05,16171184,Very Large (>15M),4227764,1117964,79.09,20.91,293,Low Density,3.14,High Growth,64.85,14.16,10.68,3.48
REC000693,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2020,14-12-2020,12,December,Q4,FY2020-21,5974216,Medium (5-10M),117055,4031645,2.82,97.18,496,Medium Density,0.93,Low Growth,91.1,25.37,11.28,14.09
REC000694,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2005,03-09-2005,9,September,Q3,FY2005-06,10205660,Large (10-15M),3972539,6624723,37.49,62.51,730,Medium Density,1.91,Moderate Growth,79.39,11.2,6.51,4.69
REC000695,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2011,17-12-2011,12,December,Q4,FY2011-12,8779430,Medium (5-10M),6236404,9944169,38.54,61.46,222,Low Density,3.43,High Growth,73.48,16.72,10.03,6.69
REC000696,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2012,21-01-2012,1,January,Q1,FY2011-12,15841461,Very Large (>15M),7404750,1196148,86.09,13.91,998,High Density,1.24,Moderate Growth,80.01,21.22,6.64,14.58
REC000697,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2012,14-09-2012,9,September,Q3,FY2012-13,4754863,Small (<5M),3042301,9782853,23.72,76.28,696,Medium Density,2.61,High Growth,65.64,12.32,6.8,5.52
REC000698,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2014,18-08-2014,8,August,Q3,FY2014-15,11508929,Large (10-15M),7265943,5856555,55.37,44.63,967,High Density,0.74,Low Growth,62.75,18.51,12.45,6.06
REC000699,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2020,03-01-2020,1,January,Q1,FY2019-20,15581310,Very Large (>15M),6089694,9712979,38.54,61.46,158,Low Density,2.3,Moderate Growth,79.18,17.08,14.14,2.94
REC000700,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2015,22-06-2015,6,June,Q2,FY2015-16,5326473,Medium (5-10M),4564067,6455432,41.42,58.58,931,High Density,1.52,Moderate Growth,62.47,16.43,9.41,7.02
REC000701,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2021,19-05-2021,5,May,Q2,FY2021-22,165064,Small (<5M),2927120,7407552,28.32,71.68,1293,High Density,2.6,High Growth,83.13,15.41,12.56,2.85
REC000702,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2020,03-06-2020,6,June,Q2,FY2020-21,2639644,Small (<5M),8414790,7512568,52.83,47.17,1477,High Density,1.8,Moderate Growth,88.01,16.78,10.76,6.02
REC000703,India,North,Delhi,DL,Delhi,28.7041,77.1025,2010,12-10-2010,10,October,Q4,FY2010-11,10589125,Large (10-15M),5943972,8217143,41.97,58.03,1105,High Density,1.4,Moderate Growth,94.59,17.84,13.77,4.07
REC000704,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2004,22-12-2004,12,December,Q4,FY2004-05,14446420,Large (10-15M),9297763,1055695,89.8,10.2,452,Medium Density,2.14,Moderate Growth,86.92,12.56,14.31,-1.75
REC000705,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2003,05-05-2003,5,May,Q2,FY2003-04,9979458,Medium (5-10M),7727571,3867454,66.65,33.35,845,Medium Density,0.92,Low Growth,94.09,14.16,13.36,0.8
REC000706,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2002,10-06-2002,6,June,Q2,FY2002-03,12005732,Large (10-15M),5535399,1505126,78.62,21.38,1290,High Density,2.94,High Growth,60.78,28.21,14.23,13.98
REC000707,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2018,09-05-2018,5,May,Q2,FY2018-19,16744935,Very Large (>15M),2614550,9792529,21.07,78.93,903,High Density,2.75,High Growth,79.56,28.89,7.5,21.39
REC000708,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2019,01-11-2019,11,November,Q4,FY2019-20,14161359,Large (10-15M),9959112,985191,91,9,871,Medium Density,2.13,Moderate Growth,65.77,29.85,7.89,21.96
REC000709,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2024,13-12-2024,12,December,Q4,FY2024-25,14937035,Large (10-15M),8457317,2674837,75.97,24.03,884,Medium Density,1.6,Moderate Growth,68.58,19.57,10.87,8.7
REC000710,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2017,03-05-2017,5,May,Q2,FY2017-18,3108321,Small (<5M),3886147,517498,88.25,11.75,1031,High Density,3.25,High Growth,85.71,12.71,13.01,-0.3
REC000711,India,North,Delhi,DL,Delhi,28.7041,77.1025,2014,19-04-2014,4,April,Q2,FY2014-15,2250852,Small (<5M),1779748,8721054,16.95,83.05,1413,High Density,2.4,Moderate Growth,68.85,23.68,5.85,17.83
REC000712,India,North,Delhi,DL,Delhi,28.7041,77.1025,2008,11-03-2008,3,March,Q1,FY2007-08,15089285,Very Large (>15M),7908108,4730676,62.57,37.43,1042,High Density,1.35,Moderate Growth,66.29,28.74,8.21,20.53
REC000713,India,North,Delhi,DL,Delhi,28.7041,77.1025,2016,16-03-2016,3,March,Q1,FY2015-16,11376932,Large (10-15M),1183331,1583674,42.77,57.23,501,Medium Density,2.92,High Growth,73.01,10.62,8.25,2.37
REC000714,India,North,Delhi,DL,Delhi,28.7041,77.1025,2013,06-04-2013,4,April,Q2,FY2013-14,19931016,Very Large (>15M),5930246,4435470,57.21,42.79,715,Medium Density,2.41,Moderate Growth,62.91,10.44,13.69,-3.25
REC000715,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2014,24-09-2014,9,September,Q3,FY2014-15,1388618,Small (<5M),3097534,3436700,47.4,52.6,1089,High Density,0.88,Low Growth,65.13,22.25,12.45,9.8
REC000716,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2000,03-02-2000,2,February,Q1,FY1999-00,7785167,Medium (5-10M),8676808,6656393,56.59,43.41,196,Low Density,0.84,Low Growth,65.13,10.79,11.51,-0.72
REC000717,India,North,Delhi,DL,Delhi,28.7041,77.1025,2020,19-09-2020,9,September,Q3,FY2020-21,17414117,Very Large (>15M),667428,2171949,23.51,76.49,592,Medium Density,3.31,High Growth,67.91,17.83,6.86,10.97
REC000718,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2021,06-01-2021,1,January,Q1,FY2020-21,13778195,Large (10-15M),1128233,6316816,15.15,84.85,925,High Density,1.36,Moderate Growth,90.47,17.55,10.24,7.31
REC000719,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2021,08-01-2021,1,January,Q1,FY2020-21,12679915,Large (10-15M),5411012,3352202,61.75,38.25,896,Medium Density,2.49,Moderate Growth,70.33,11.98,5.09,6.89
REC000720,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2002,22-05-2002,5,May,Q2,FY2002-03,7962798,Medium (5-10M),5270103,3902565,57.45,42.55,104,Low Density,0.61,Low Growth,69.59,24.92,7.07,17.85
REC000721,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2015,13-06-2015,6,June,Q2,FY2015-16,17234866,Very Large (>15M),3197301,1016572,75.88,24.12,420,Medium Density,2.17,Moderate Growth,64.41,12.18,13.02,-0.84
REC000722,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2022,12-06-2022,6,June,Q2,FY2022-23,3779046,Small (<5M),9062681,5708228,61.35,38.65,156,Low Density,1.19,Moderate Growth,60.56,15.48,11.55,3.93
REC000723,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2024,10-03-2024,3,March,Q1,FY2023-24,11244181,Large (10-15M),6790930,3630213,65.16,34.84,680,Medium Density,0.92,Low Growth,65.61,24.54,10.47,14.07
REC000724,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2010,03-07-2010,7,July,Q3,FY2010-11,9633105,Medium (5-10M),8353199,6522466,56.15,43.85,101,Low Density,2.82,High Growth,85.3,22.36,13.43,8.93
REC000725,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2011,04-09-2011,9,September,Q3,FY2011-12,3665383,Small (<5M),4207790,2013339,67.64,32.36,434,Medium Density,2.93,High Growth,93.94,19.45,9.42,10.03
REC000726,India,North,Delhi,DL,Delhi,28.7041,77.1025,2009,01-11-2009,11,November,Q4,FY2009-10,17597664,Very Large (>15M),1112158,3044672,26.75,73.25,1233,High Density,2.65,High Growth,86.03,10.98,7.8,3.18
REC000727,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2015,13-12-2015,12,December,Q4,FY2015-16,12090556,Large (10-15M),4424656,1494801,74.75,25.25,426,Medium Density,0.53,Low Growth,89.86,25.26,13.39,11.87
REC000728,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2007,24-10-2007,10,October,Q4,FY2007-08,13424789,Large (10-15M),5591225,9280013,37.6,62.4,1145,High Density,1.35,Moderate Growth,87.54,26.51,8.03,18.48
REC000729,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2005,04-08-2005,8,August,Q3,FY2005-06,16797076,Very Large (>15M),5424509,1997867,73.08,26.92,580,Medium Density,1.58,Moderate Growth,70.36,12.04,13.56,-1.52
REC000730,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2011,22-06-2011,6,June,Q2,FY2011-12,3869128,Small (<5M),4432158,8528618,34.2,65.8,395,Low Density,2.57,High Growth,85.59,29.72,11.63,18.09
REC000731,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2023,11-12-2023,12,December,Q4,FY2023-24,5324033,Medium (5-10M),8942689,4448194,66.78,33.22,165,Low Density,2.77,High Growth,86.27,16.95,11.31,5.64
REC000732,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2020,19-08-2020,8,August,Q3,FY2020-21,18667436,Very Large (>15M),2911036,268166,91.56,8.44,775,Medium Density,2.38,Moderate Growth,69.05,18.49,5.8,12.69
REC000733,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2007,11-12-2007,12,December,Q4,FY2007-08,4201910,Small (<5M),5318629,5009428,51.5,48.5,1311,High Density,2.87,High Growth,92.22,18.29,9.77,8.52
